"Variable", "Node", "Time", "Value"
frontDelayId, 4, 36.440703008046, 4.0
frontDelayId, 4, 36.540697651057, 4.0
frontDelayId, 4, 36.640705294187, 4.0
frontDelayId, 4, 36.740699937437, 4.0
frontDelayId, 4, 36.840694580807, 4.0
frontDelayId, 4, 36.940702224293, 4.0
frontDelayId, 4, 37.040696867896, 4.0
frontDelayId, 4, 37.14070451161, 4.0
frontDelayId, 4, 37.240699155439, 4.0
frontDelayId, 4, 37.340693799381, 4.0
frontDelayId, 4, 37.440701443432, 4.0
frontDelayId, 4, 37.540696087595, 4.0
frontDelayId, 4, 37.640703731866, 4.0
frontDelayId, 4, 37.740698376244, 4.0
frontDelayId, 4, 37.840706020728, 4.0
frontDelayId, 4, 37.940700665316, 4.0
frontDelayId, 4, 38.040699116956, 4.0
frontDelayId, 4, 38.140706761752, 4.0
frontDelayId, 4, 38.24070140665, 4.0
frontDelayId, 4, 38.340696051648, 4.0
frontDelayId, 4, 38.440703696745, 4.0
frontDelayId, 4, 38.54069834194, 4.0
frontDelayId, 4, 38.640705987235, 4.0
frontDelayId, 4, 38.740700632625, 4.0
frontDelayId, 4, 38.840695278109, 4.0
frontDelayId, 4, 38.940702923689, 4.0
frontDelayId, 4, 39.040697569362, 4.0
frontDelayId, 4, 39.140705215127, 4.0
frontDelayId, 4, 39.240699860985, 4.0
frontDelayId, 4, 39.340694506931, 4.0
frontDelayId, 4, 39.440702152968, 4.0
frontDelayId, 4, 39.540696799093, 4.0
frontDelayId, 4, 39.640704445304, 4.0
frontDelayId, 4, 39.740702961172, 4.0
frontDelayId, 4, 39.840697607557, 4.0
frontDelayId, 4, 39.940705254026, 4.0
frontDelayId, 4, 40.040699900576, 4.0
frontDelayId, 4, 40.14069454721, 4.0
frontDelayId, 4, 40.240702193925, 4.0
frontDelayId, 4, 40.340696840722, 4.0
frontDelayId, 4, 40.440704487598, 4.0
frontDelayId, 4, 40.540703134552, 4.0
frontDelayId, 4, 40.640697781585, 4.0
frontDelayId, 4, 40.740705428697, 4.0
frontDelayId, 4, 40.840700075884, 4.0
frontDelayId, 4, 40.940694723148, 4.0
frontDelayId, 4, 41.040702370486, 4.0
frontDelayId, 4, 41.140697017899, 4.0
frontDelayId, 4, 41.240704665385, 4.0
frontDelayId, 4, 41.340699312944, 4.0
frontDelayId, 4, 41.440693960573, 4.0
frontDelayId, 4, 41.540701608273, 4.0
frontDelayId, 4, 41.640696256044, 4.0
frontDelayId, 4, 41.740703903884, 4.0
frontDelayId, 4, 41.840698551793, 4.0
frontDelayId, 4, 41.94070619977, 4.0
frontDelayId, 4, 42.04070484781, 4.0
frontDelayId, 4, 42.14069949592, 4.0
frontDelayId, 4, 42.240694144094, 4.0
frontDelayId, 4, 42.340701792335, 4.0
frontDelayId, 4, 42.440696440639, 4.0
frontDelayId, 4, 42.540704089007, 4.0
frontDelayId, 4, 42.640698737435, 4.0
frontDelayId, 4, 42.740697257456, 4.0
frontDelayId, 4, 42.840704906009, 4.0
frontDelayId, 4, 42.940699554623, 4.0
frontDelayId, 4, 43.040694203297, 4.0
frontDelayId, 4, 43.14070185203, 4.0
frontDelayId, 4, 43.240696500821, 4.0
frontDelayId, 4, 43.340704149671, 4.0
frontDelayId, 4, 43.440698798577, 4.0
frontDelayId, 4, 43.54070644754, 4.0
frontDelayId, 4, 43.640701096559, 4.0
frontDelayId, 4, 43.740695745633, 4.0
frontDelayId, 4, 43.840694394762, 4.0
frontDelayId, 4, 43.940702043946, 4.0
frontDelayId, 4, 44.040696693184, 4.0
frontDelayId, 4, 44.140704342475, 4.0
frontDelayId, 4, 44.240698991819, 4.0
frontDelayId, 4, 44.34069751238, 4.0
frontDelayId, 4, 44.440705161824, 4.0
frontDelayId, 4, 44.540699811321, 4.0
frontDelayId, 4, 44.640694460868, 4.0
frontDelayId, 4, 44.740702110463, 4.0
frontDelayId, 4, 44.840696760108, 4.0
frontDelayId, 4, 44.940704409802, 4.0
frontDelayId, 4, 45.040699059543, 4.0
frontDelayId, 4, 45.140697513948, 4.0
frontDelayId, 4, 45.240705163782, 4.0
frontDelayId, 4, 45.340699813664, 4.0
frontDelayId, 4, 45.440694463591, 4.0
frontDelayId, 4, 45.540702113563, 4.0
frontDelayId, 4, 45.640696763579, 4.0
frontDelayId, 4, 45.740704413639, 4.0
frontDelayId, 4, 45.840699063743, 4.0
frontDelayId, 4, 45.940706713889, 4.0
frontDelayId, 4, 46.040701364078, 4.0
frontDelayId, 4, 46.140696014312, 4.0
frontDelayId, 4, 46.240703664587, 4.0
frontDelayId, 4, 46.340698314903, 4.0
frontDelayId, 4, 46.44070596526, 4.0
frontDelayId, 4, 46.540700615657, 4.0
frontDelayId, 4, 46.640695266094, 4.0
frontDelayId, 4, 46.74070291657, 4.0
frontDelayId, 4, 46.840697567085, 4.0
frontDelayId, 4, 46.940705217638, 4.0
frontDelayId, 4, 47.04069986823, 4.0
frontDelayId, 4, 47.14069451886, 4.0
frontDelayId, 4, 47.340696820231, 4.0
frontDelayId, 4, 47.440704470971, 4.0
frontDelayId, 4, 47.540699121747, 4.0
frontDelayId, 4, 47.640693772558, 4.0
frontDelayId, 4, 47.740701423405, 4.0
frontDelayId, 4, 47.840696074285, 4.0
frontDelayId, 4, 47.9407037252, 4.0
frontDelayId, 4, 48.040698376149, 4.0
frontDelayId, 4, 48.140706027133, 4.0
frontDelayId, 4, 48.24070067815, 4.0
frontDelayId, 4, 48.340699329199, 4.0
frontDelayId, 4, 48.440697785044, 4.0
frontDelayId, 4, 48.540705436158, 4.0
frontDelayId, 4, 48.640700087302, 4.0
frontDelayId, 4, 48.740694738479, 4.0
frontDelayId, 4, 48.840702389687, 4.0
frontDelayId, 4, 48.940697040925, 4.0
frontDelayId, 4, 49.040704692195, 4.0
frontDelayId, 4, 49.140699343492, 4.0
frontDelayId, 4, 49.240693994821, 4.0
frontDelayId, 4, 49.340701646178, 4.0
frontDelayId, 4, 49.440696297563, 4.0
frontDelayId, 4, 49.540703948978, 4.0
frontDelayId, 4, 49.640702470733, 4.0
frontDelayId, 4, 49.740697122205, 4.0
frontDelayId, 4, 49.840704773702, 4.0
frontDelayId, 4, 49.940699425228, 4.0
frontDelayId, 4, 50.047691262048, 4.0
frontDelayId, 4, 50.148029130381, 4.0
frontDelayId, 4, 50.242249678701, 4.0
frontDelayId, 4, 50.447726658819, 4.0
frontDelayId, 4, 50.545045770838, 4.0
frontDelayId, 4, 50.644410871551, 4.0
frontDelayId, 4, 50.748844236381, 4.0
frontDelayId, 4, 50.946122540932, 4.0
frontDelayId, 4, 51.046961863764, 4.0
frontDelayId, 4, 51.34490379627, 4.0
frontDelayId, 4, 51.547728285578, 4.0
frontDelayId, 4, 51.643623154266, 4.0
frontDelayId, 4, 51.748523863832, 4.0
frontDelayId, 4, 51.840727815143, 4.0
frontDelayId, 4, 51.942602913394, 4.0
frontDelayId, 4, 52.046519520635, 4.0
frontDelayId, 4, 52.143840342421, 4.0
frontDelayId, 4, 52.246878420473, 4.0
frontDelayId, 4, 52.843295342885, 4.0
frontDelayId, 4, 52.943533378078, 4.0
frontDelayId, 4, 53.142905475858, 4.0
frontDelayId, 4, 53.247802380556, 4.0
frontDelayId, 4, 53.340978035241, 4.0
frontDelayId, 4, 53.44855059742, 4.0
frontDelayId, 4, 53.646160782177, 4.0
frontDelayId, 4, 53.743423069212, 4.0
frontDelayId, 4, 53.840752592364, 4.0
frontDelayId, 4, 53.940725045209, 4.0
frontDelayId, 4, 54.246861960603, 4.0
frontDelayId, 4, 54.341574469282, 4.0
frontDelayId, 4, 54.444025677927, 4.0
frontDelayId, 4, 54.54601052011, 4.0
frontDelayId, 4, 54.947017942336, 4.0
frontDelayId, 4, 55.048440523505, 4.0
frontDelayId, 4, 55.147812647854, 4.0
frontDelayId, 4, 55.346552648029, 4.0
frontDelayId, 4, 55.442859739293, 4.0
frontDelayId, 4, 55.845006746172, 4.0
frontDelayId, 4, 55.948881265215, 4.0
frontDelayId, 4, 56.14346929496, 4.0
frontDelayId, 4, 56.244892852327, 4.0
frontDelayId, 4, 56.3442652166, 4.0
frontDelayId, 4, 56.448306877317, 4.0
frontDelayId, 4, 56.542571425337, 4.0
frontDelayId, 4, 56.647067290036, 4.0
frontDelayId, 4, 56.740742595918, 4.0
frontDelayId, 4, 56.843194185089, 4.0
frontDelayId, 4, 56.945620929412, 4.0
frontDelayId, 4, 57.143250003714, 4.0
frontDelayId, 4, 57.248311716157, 4.0
frontDelayId, 4, 57.540719265557, 4.0
frontDelayId, 4, 57.642140597743, 4.0
frontDelayId, 4, 57.74250420639, 4.0
frontDelayId, 4, 57.946189905017, 4.0
frontDelayId, 4, 58.043507112759, 4.0
frontDelayId, 4, 58.140758310929, 4.0
frontDelayId, 4, 58.643105841645, 4.0
frontDelayId, 4, 59.040735793437, 4.0
frontDelayId, 4, 59.146250920014, 4.0
frontDelayId, 4, 59.246595276513, 4.0
frontDelayId, 4, 59.54357122448, 4.0
frontDelayId, 4, 59.846353239771, 4.0
frontDelayId, 4, 59.94720894305, 4.0
frontDelayId, 4, 60.348663317351, 4.0
frontDelayId, 4, 60.641665547015, 4.0
frontDelayId, 4, 60.748213157775, 4.0
frontDelayId, 4, 60.940732054967, 4.0
frontDelayId, 4, 61.147566743173, 4.0
frontDelayId, 4, 61.544938952848, 4.0
frontDelayId, 4, 61.643898958892, 4.0
frontDelayId, 4, 62.043684158197, 4.0
frontDelayId, 4, 62.145895952186, 4.0
frontDelayId, 4, 62.341530142616, 4.0
frontDelayId, 4, 62.746025834576, 4.0
frontDelayId, 4, 63.042669135448, 4.0
frontDelayId, 4, 63.141408400945, 4.0
frontDelayId, 4, 63.243301854387, 4.0
frontDelayId, 4, 63.647290410402, 4.0
frontDelayId, 4, 63.844431824671, 4.0
frontDelayId, 4, 63.943310740069, 4.0
frontDelayId, 4, 64.041665606201, 4.0
frontDelayId, 4, 64.245475078805, 4.0
frontDelayId, 4, 64.34074852293, 4.0
frontDelayId, 4, 64.449453321851, 4.0
frontDelayId, 4, 64.548720770248, 4.0
frontDelayId, 4, 64.645020646258, 4.0
frontDelayId, 4, 64.744327837061, 4.0
frontDelayId, 4, 64.943049972049, 4.0
frontDelayId, 4, 65.24503940063, 4.0
frontDelayId, 4, 65.547025309364, 4.0
frontDelayId, 4, 65.747361836707, 4.0
frontDelayId, 4, 66.040752110944, 4.0
frontDelayId, 4, 66.148926151068, 4.0
frontDelayId, 4, 66.543754211083, 4.0
frontDelayId, 4, 66.642107210218, 4.0
frontDelayId, 4, 66.948244926669, 4.0
frontDelayId, 4, 67.041474897836, 4.0
frontDelayId, 4, 67.146636839156, 4.0
frontDelayId, 4, 67.24784272401, 4.0
frontDelayId, 4, 67.643093330369, 4.0
frontDelayId, 4, 67.842300934131, 4.0
frontDelayId, 4, 67.949763089626, 4.0
frontDelayId, 4, 68.141341757516, 4.0
frontDelayId, 4, 68.245318666121, 4.0
frontDelayId, 4, 68.344723028251, 4.0
frontDelayId, 4, 68.44776447299, 4.0
frontDelayId, 4, 68.545804888732, 4.0
frontDelayId, 4, 68.745058111177, 4.0
frontDelayId, 4, 68.846471857758, 4.0
frontDelayId, 4, 68.945822458524, 4.0
frontDelayId, 4, 69.04508784256, 4.0
frontDelayId, 4, 69.247346480551, 4.0
frontDelayId, 4, 69.643490836528, 4.0
frontDelayId, 4, 69.845476317858, 4.0
leaderDelayId, 4, 1.241988630435, 4.0
leaderDelayId, 4, 1.341983097425, 4.0
leaderDelayId, 4, 1.44199056442, 4.0
leaderDelayId, 4, 1.541985031425, 4.0
leaderDelayId, 4, 1.641992498451, 4.0
leaderDelayId, 4, 1.74199087211, 4.0
leaderDelayId, 4, 1.84198533921, 4.0
leaderDelayId, 4, 1.941992806366, 4.0
leaderDelayId, 4, 2.041991133478, 4.0
leaderDelayId, 4, 2.14198960078, 4.0
leaderDelayId, 4, 2.241984068208, 4.0
leaderDelayId, 4, 2.341991535761, 4.0
leaderDelayId, 4, 2.54199347132, 4.0
leaderDelayId, 4, 2.64198793936, 4.0
leaderDelayId, 4, 2.741995407603, 4.0
leaderDelayId, 4, 2.841989876066, 4.0
leaderDelayId, 4, 2.941984344765, 4.0
leaderDelayId, 4, 3.04199181372, 4.0
leaderDelayId, 4, 3.141986282951, 4.0
leaderDelayId, 4, 3.241993752477, 4.0
leaderDelayId, 4, 3.341988222314, 4.0
leaderDelayId, 4, 3.441982692482, 4.0
leaderDelayId, 4, 3.541990162995, 4.0
leaderDelayId, 4, 3.641984633874, 4.0
leaderDelayId, 4, 3.741992105136, 4.0
leaderDelayId, 4, 3.841986576796, 4.0
leaderDelayId, 4, 3.941994048872, 4.0
leaderDelayId, 4, 4.041992427797, 4.0
leaderDelayId, 4, 4.141990900676, 4.0
leaderDelayId, 4, 4.241985374093, 4.0
leaderDelayId, 4, 4.341992847987, 4.0
leaderDelayId, 4, 4.441991180033, 4.0
leaderDelayId, 4, 4.541985654927, 4.0
leaderDelayId, 4, 4.7419876063, 4.0
leaderDelayId, 4, 4.841995082803, 4.0
leaderDelayId, 4, 4.941989559869, 4.0
leaderDelayId, 4, 5.04198403751, 4.0
leaderDelayId, 4, 5.141991515741, 4.0
leaderDelayId, 4, 5.241985994571, 4.0
leaderDelayId, 4, 5.341984474001, 4.0
leaderDelayId, 4, 5.441991954068, 4.0
leaderDelayId, 4, 5.541990292181, 4.0
leaderDelayId, 4, 5.64198477353, 4.0
leaderDelayId, 4, 5.741983112668, 4.0
leaderDelayId, 4, 5.841990595343, 4.0
leaderDelayId, 4, 5.941985078698, 4.0
leaderDelayId, 4, 6.04199256274, 4.0
leaderDelayId, 4, 6.141987047481, 4.0
leaderDelayId, 4, 6.241994532928, 4.0
leaderDelayId, 4, 6.341989019089, 4.0
leaderDelayId, 4, 6.441983505976, 4.0
leaderDelayId, 4, 6.541990993598, 4.0
leaderDelayId, 4, 6.64198548196, 4.0
leaderDelayId, 4, 6.74199297107, 4.0
leaderDelayId, 4, 6.841987460937, 4.0
leaderDelayId, 4, 6.941994951571, 4.0
leaderDelayId, 4, 7.041989442974, 4.0
leaderDelayId, 4, 7.141983935155, 4.0
leaderDelayId, 4, 7.24199142812, 4.0
leaderDelayId, 4, 7.341985921877, 4.0
leaderDelayId, 4, 7.441993416431, 4.0
leaderDelayId, 4, 7.541987911787, 4.0
leaderDelayId, 4, 7.641995407954, 4.0
leaderDelayId, 4, 7.841984402733, 4.0
leaderDelayId, 4, 7.941991901355, 4.0
leaderDelayId, 4, 8.041986400806, 4.0
leaderDelayId, 4, 8.141993901089, 4.0
leaderDelayId, 4, 8.241988402211, 4.0
leaderDelayId, 4, 8.341982904173, 4.0
leaderDelayId, 4, 8.44199040698, 4.0
leaderDelayId, 4, 8.541984910635, 4.0
leaderDelayId, 4, 8.641992415144, 4.0
leaderDelayId, 4, 8.841994426726, 4.0
leaderDelayId, 4, 8.941988933808, 4.0
leaderDelayId, 4, 9.041983441753, 4.0
leaderDelayId, 4, 9.141990950565, 4.0
leaderDelayId, 4, 9.241985460243, 4.0
leaderDelayId, 4, 9.341992970792, 4.0
leaderDelayId, 4, 9.441987482214, 4.0
leaderDelayId, 4, 9.54199499451, 4.0
leaderDelayId, 4, 9.641989507681, 4.0
leaderDelayId, 4, 9.741984021728, 4.0
leaderDelayId, 4, 9.841991536652, 4.0
leaderDelayId, 4, 9.941986052455, 4.0
leaderDelayId, 4, 10.04199356914, 4.0
leaderDelayId, 4, 10.141988086705, 4.0
leaderDelayId, 4, 10.24199560515, 4.0
leaderDelayId, 4, 10.341990124476, 4.0
leaderDelayId, 4, 10.441988644588, 4.0
leaderDelayId, 4, 10.541983165678, 4.0
leaderDelayId, 4, 10.641990687649, 4.0
leaderDelayId, 4, 10.741985210503, 4.0
leaderDelayId, 4, 10.841992734239, 4.0
leaderDelayId, 4, 10.941987258854, 4.0
leaderDelayId, 4, 11.04199478435, 4.0
leaderDelayId, 4, 11.141989310725, 4.0
leaderDelayId, 4, 11.241983837981, 4.0
leaderDelayId, 4, 11.341991366114, 4.0
leaderDelayId, 4, 11.441985895126, 4.0
leaderDelayId, 4, 11.541993425012, 4.0
leaderDelayId, 4, 11.641987955773, 4.0
leaderDelayId, 4, 11.741995487408, 4.0
leaderDelayId, 4, 11.841990019914, 4.0
leaderDelayId, 4, 11.94198455329, 4.0
leaderDelayId, 4, 12.041992087534, 4.0
leaderDelayId, 4, 12.141986622647, 4.0
leaderDelayId, 4, 12.241994158623, 4.0
leaderDelayId, 4, 12.341988695462, 4.0
leaderDelayId, 4, 12.441983233162, 4.0
leaderDelayId, 4, 12.541990771721, 4.0
leaderDelayId, 4, 12.641985311138, 4.0
leaderDelayId, 4, 12.741992851408, 4.0
leaderDelayId, 4, 12.841987392531, 4.0
leaderDelayId, 4, 12.941994934502, 4.0
leaderDelayId, 4, 13.041989477321, 4.0
leaderDelayId, 4, 13.141984020985, 4.0
leaderDelayId, 4, 13.241986348394, 4.0
leaderDelayId, 4, 13.341993893737, 4.0
leaderDelayId, 4, 13.441988439915, 4.0
leaderDelayId, 4, 13.541982986926, 4.0
leaderDelayId, 4, 13.641990534768, 4.0
leaderDelayId, 4, 13.741985083437, 4.0
leaderDelayId, 4, 13.841992632931, 4.0
leaderDelayId, 4, 13.941987183245, 4.0
leaderDelayId, 4, 14.041994734374, 4.0
leaderDelayId, 4, 14.141989286321, 4.0
leaderDelayId, 4, 14.241983839076, 4.0
leaderDelayId, 4, 14.341991392639, 4.0
leaderDelayId, 4, 14.441985947006, 4.0
leaderDelayId, 4, 14.641988058142, 4.0
leaderDelayId, 4, 14.7419956149, 4.0
leaderDelayId, 4, 14.841990172449, 4.0
leaderDelayId, 4, 15.0419922899, 4.0
leaderDelayId, 4, 15.141986849797, 4.0
leaderDelayId, 4, 15.241994410468, 4.0
leaderDelayId, 4, 15.341988971911, 4.0
leaderDelayId, 4, 15.44198353412, 4.0
leaderDelayId, 4, 15.541991097095, 4.0
leaderDelayId, 4, 15.641985660828, 4.0
leaderDelayId, 4, 15.841987790558, 4.0
leaderDelayId, 4, 15.941995356547, 4.0
leaderDelayId, 4, 16.04198992328, 4.0
leaderDelayId, 4, 16.141988323826, 4.0
leaderDelayId, 4, 16.241982892033, 4.0
leaderDelayId, 4, 16.341990460971, 4.0
leaderDelayId, 4, 16.441988857055, 4.0
leaderDelayId, 4, 16.541983427443, 4.0
leaderDelayId, 4, 16.641994998494, 4.0
leaderDelayId, 4, 16.741989570317, 4.0
leaderDelayId, 4, 16.841984142851, 4.0
leaderDelayId, 4, 16.941991716091, 4.0
leaderDelayId, 4, 17.041986290033, 4.0
leaderDelayId, 4, 17.141993864674, 4.0
leaderDelayId, 4, 17.241988440008, 4.0
leaderDelayId, 4, 17.341983016033, 4.0
leaderDelayId, 4, 17.441990592743, 4.0
leaderDelayId, 4, 17.541985170134, 4.0
leaderDelayId, 4, 17.641992748202, 4.0
leaderDelayId, 4, 17.741987326942, 4.0
leaderDelayId, 4, 17.84199490635, 4.0
leaderDelayId, 4, 17.941989486423, 4.0
leaderDelayId, 4, 18.041984067155, 4.0
leaderDelayId, 4, 18.141991648544, 4.0
leaderDelayId, 4, 18.241986230581, 4.0
leaderDelayId, 4, 18.341984689429, 4.0
leaderDelayId, 4, 18.441992272756, 4.0
leaderDelayId, 4, 18.541986856721, 4.0
leaderDelayId, 4, 18.641994441319, 4.0
leaderDelayId, 4, 18.741989026547, 4.0
leaderDelayId, 4, 18.8419836124, 4.0
leaderDelayId, 4, 18.941991198874, 4.0
leaderDelayId, 4, 19.041985785965, 4.0
leaderDelayId, 4, 19.141993373668, 4.0
leaderDelayId, 4, 19.241987961978, 4.0
leaderDelayId, 4, 19.341995550893, 4.0
leaderDelayId, 4, 19.441990140406, 4.0
leaderDelayId, 4, 19.541984730515, 4.0
leaderDelayId, 4, 19.641992321213, 4.0
leaderDelayId, 4, 19.741986912499, 4.0
leaderDelayId, 4, 19.841994504367, 4.0
leaderDelayId, 4, 19.941992971608, 4.0
leaderDelayId, 4, 20.041987564625, 4.0
leaderDelayId, 4, 20.141995158213, 4.0
leaderDelayId, 4, 20.241989752366, 4.0
leaderDelayId, 4, 20.341984347079, 4.0
leaderDelayId, 4, 20.441991942351, 4.0
leaderDelayId, 4, 20.541986538175, 4.0
leaderDelayId, 4, 20.641994134547, 4.0
leaderDelayId, 4, 20.741988731465, 4.0
leaderDelayId, 4, 20.941990926914, 4.0
leaderDelayId, 4, 21.04198552544, 4.0
leaderDelayId, 4, 21.141993124492, 4.0
leaderDelayId, 4, 21.241987724066, 4.0
leaderDelayId, 4, 21.341995324162, 4.0
leaderDelayId, 4, 21.441989924771, 4.0
leaderDelayId, 4, 21.541988412236, 4.0
leaderDelayId, 4, 21.641983013865, 4.0
leaderDelayId, 4, 21.741990615998, 4.0
leaderDelayId, 4, 21.841985218629, 4.0
leaderDelayId, 4, 21.941992821756, 4.0
leaderDelayId, 4, 22.041987425373, 4.0
leaderDelayId, 4, 22.14199502948, 4.0
leaderDelayId, 4, 22.241989634067, 4.0
leaderDelayId, 4, 22.341984239135, 4.0
leaderDelayId, 4, 22.441991844678, 4.0
leaderDelayId, 4, 22.541986450692, 4.0
leaderDelayId, 4, 22.641984877294, 4.0
leaderDelayId, 4, 22.741992484242, 4.0
leaderDelayId, 4, 22.84198709165, 4.0
leaderDelayId, 4, 22.941994699513, 4.0
leaderDelayId, 4, 23.041989307827, 4.0
leaderDelayId, 4, 23.141983916592, 4.0
leaderDelayId, 4, 23.241991525801, 4.0
leaderDelayId, 4, 23.34198613545, 4.0
leaderDelayId, 4, 23.441993745538, 4.0
leaderDelayId, 4, 23.541988356059, 4.0
leaderDelayId, 4, 23.641982967009, 4.0
leaderDelayId, 4, 23.741990578387, 4.0
leaderDelayId, 4, 23.841985190188, 4.0
leaderDelayId, 4, 23.941992802406, 4.0
leaderDelayId, 4, 24.041987415038, 4.0
leaderDelayId, 4, 24.141995028085, 4.0
leaderDelayId, 4, 24.24198964154, 4.0
leaderDelayId, 4, 24.341984255399, 4.0
leaderDelayId, 4, 24.441991869658, 4.0
leaderDelayId, 4, 24.541986484316, 4.0
leaderDelayId, 4, 24.641984912535, 4.0
leaderDelayId, 4, 24.741992527979, 4.0
leaderDelayId, 4, 24.841987143811, 4.0
leaderDelayId, 4, 24.941994760026, 4.0
leaderDelayId, 4, 25.041989376622, 4.0
leaderDelayId, 4, 25.141983993594, 4.0
leaderDelayId, 4, 25.241995492856, 4.0
leaderDelayId, 4, 25.341990110571, 4.0
leaderDelayId, 4, 25.441984728656, 4.0
leaderDelayId, 4, 25.541992347104, 4.0
leaderDelayId, 4, 25.641986965911, 4.0
leaderDelayId, 4, 25.741994585076, 4.0
leaderDelayId, 4, 25.841989204595, 4.0
leaderDelayId, 4, 25.941983824468, 4.0
leaderDelayId, 4, 26.041991444688, 4.0
leaderDelayId, 4, 26.141986065251, 4.0
leaderDelayId, 4, 26.241993686156, 4.0
leaderDelayId, 4, 26.3419883074, 4.0
leaderDelayId, 4, 26.441982928978, 4.0
leaderDelayId, 4, 26.541990550889, 4.0
leaderDelayId, 4, 26.641988987847, 4.0
leaderDelayId, 4, 26.741983610413, 4.0
leaderDelayId, 4, 26.841991233302, 4.0
leaderDelayId, 4, 26.94198585651, 4.0
leaderDelayId, 4, 27.041993480036, 4.0
leaderDelayId, 4, 27.141988103878, 4.0
leaderDelayId, 4, 27.241982728029, 4.0
leaderDelayId, 4, 27.341990352489, 4.0
leaderDelayId, 4, 27.441984977255, 4.0
leaderDelayId, 4, 27.54199260232, 4.0
leaderDelayId, 4, 27.641987227689, 4.0
leaderDelayId, 4, 27.741994853353, 4.0
leaderDelayId, 4, 27.841989479311, 4.0
leaderDelayId, 4, 27.94198410556, 4.0
leaderDelayId, 4, 28.041991732097, 4.0
leaderDelayId, 4, 28.141986358922, 4.0
leaderDelayId, 4, 28.241993986031, 4.0
leaderDelayId, 4, 28.34198861342, 4.0
leaderDelayId, 4, 28.541990869026, 4.0
leaderDelayId, 4, 28.64198549724, 4.0
leaderDelayId, 4, 28.741993125723, 4.0
leaderDelayId, 4, 28.841987754473, 4.0
leaderDelayId, 4, 28.941995383488, 4.0
leaderDelayId, 4, 29.041990012764, 4.0
leaderDelayId, 4, 29.141984642302, 4.0
leaderDelayId, 4, 29.241983272084, 4.0
leaderDelayId, 4, 29.441985532435, 4.0
leaderDelayId, 4, 29.541993162984, 4.0
leaderDelayId, 4, 29.641987793782, 4.0
leaderDelayId, 4, 29.741995424826, 4.0
leaderDelayId, 4, 29.841990056111, 4.0
leaderDelayId, 4, 29.941984687638, 4.0
leaderDelayId, 4, 30.041983196893, 4.0
leaderDelayId, 4, 30.14199482888, 4.0
leaderDelayId, 4, 30.241989461113, 4.0
leaderDelayId, 4, 30.341984093577, 4.0
leaderDelayId, 4, 30.441982726256, 4.0
leaderDelayId, 4, 30.541990359173, 4.0
leaderDelayId, 4, 30.641984992314, 4.0
leaderDelayId, 4, 30.741983625668, 4.0
leaderDelayId, 4, 30.84199125925, 4.0
leaderDelayId, 4, 30.941985893051, 4.0
leaderDelayId, 4, 31.041993527067, 4.0
leaderDelayId, 4, 31.141988161297, 4.0
leaderDelayId, 4, 31.241982795737, 4.0
leaderDelayId, 4, 31.341990430387, 4.0
leaderDelayId, 4, 31.441985065241, 4.0
leaderDelayId, 4, 31.541992700303, 4.0
leaderDelayId, 4, 31.641987335568, 4.0
leaderDelayId, 4, 31.741985778915, 4.0
leaderDelayId, 4, 31.841984222411, 4.0
leaderDelayId, 4, 31.941991858271, 4.0
leaderDelayId, 4, 32.041986494324, 4.0
leaderDelayId, 4, 32.14199413057, 4.0
leaderDelayId, 4, 32.241988767006, 4.0
leaderDelayId, 4, 32.341983403632, 4.0
leaderDelayId, 4, 32.441995040446, 4.0
leaderDelayId, 4, 32.541989677445, 4.0
leaderDelayId, 4, 32.641984314627, 4.0
leaderDelayId, 4, 32.74199195199, 4.0
leaderDelayId, 4, 32.841990465092, 4.0
leaderDelayId, 4, 32.941985102812, 4.0
leaderDelayId, 4, 33.141987378779, 4.0
leaderDelayId, 4, 33.24199501702, 4.0
leaderDelayId, 4, 33.341989655433, 4.0
leaderDelayId, 4, 33.441984294014, 4.0
leaderDelayId, 4, 33.541991932763, 4.0
leaderDelayId, 4, 33.641986571676, 4.0
leaderDelayId, 4, 33.741994210755, 4.0
leaderDelayId, 4, 33.841988849993, 4.0
leaderDelayId, 4, 33.941983489394, 4.0
leaderDelayId, 4, 34.041991128951, 4.0
leaderDelayId, 4, 34.141985768665, 4.0
leaderDelayId, 4, 34.241993408535, 4.0
leaderDelayId, 4, 34.341991855348, 4.0
leaderDelayId, 4, 34.441986495523, 4.0
leaderDelayId, 4, 34.54199413585, 4.0
leaderDelayId, 4, 34.641988776323, 4.0
leaderDelayId, 4, 34.741983416946, 4.0
leaderDelayId, 4, 34.841991057715, 4.0
leaderDelayId, 4, 34.941985698627, 4.0
leaderDelayId, 4, 35.041984214009, 4.0
leaderDelayId, 4, 35.1419828552, 4.0
leaderDelayId, 4, 35.241990496538, 4.0
leaderDelayId, 4, 35.341989138008, 4.0
leaderDelayId, 4, 35.441983779621, 4.0
leaderDelayId, 4, 35.541995421369, 4.0
leaderDelayId, 4, 35.641990063251, 4.0
leaderDelayId, 4, 35.741984705264, 4.0
leaderDelayId, 4, 35.841992347411, 4.0
leaderDelayId, 4, 35.941986989685, 4.0
leaderDelayId, 4, 36.041994632089, 4.0
leaderDelayId, 4, 36.14198927462, 4.0
leaderDelayId, 4, 36.241983917277, 4.0
leaderDelayId, 4, 36.341991560058, 4.0
leaderDelayId, 4, 36.441986202964, 4.0
leaderDelayId, 4, 36.541993845991, 4.0
